# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total (relevant): 2331.291 | Total (excluded): 2942.046 | Total (all):       │
# │ 5273.337                                                                     │
# │ └── (100.0%) | LPS_VMC._forward_and_backward : 5270.570 s                    │
# │     ├── ⊗ computing sigma : 2942.046 s [EXCLUDED]                            │
# │     │   └── (100.0%) | MCState.sample : 2939.972 s                           │
# │     │       └── (100.0%) | sampling n_discarded samples : 1633.793 s         │
# │     ├── (22.1%) | MCState.sample : 514.942 s                                 │
# │     │   └── (100.0%) | sampling n_discarded samples : 291.182 s              │
# │     ├── (61.5%) | MCState.expect_and_grad : 1431.026 s                       │
# │     └── (16.4%) | AbstractLinearPreconditioner.__call__ : 381.489 s          │
# │         ├── (10.8%) | QGTJacobian_DefaultConstructor : 41.153 s              │
# │         │   └── (100.0%) | jacobian : 40.509 s                               │
# │         └── (89.2%) | LinearOperator.solve : 340.111 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,sigma
-304.6674921875,200.79498958587544,0.21927485978596842,1.1232787725131728,0.0,-1,2331.2914944838267,3.179994843639975e-10
-305.9666176007255,182.6568459450054,0.2118461454154822,1.121337401136355,0.003193625549536061,-1,2331.2914944838267,1.2408613378503167e-08
-308.3887287083519,151.98456487850407,0.20040376738764898,1.1348170818587766,0.041180613908187946,0,2331.2914944838267,3.321279766097002e-08
-311.227840996869,116.96873613708564,0.17588165939123798,1.1277580503844693,0.041628194866291435,0,2331.2914944838267,2.6453689437254924e-08
-313.2894476880853,102.72891417702166,0.15956726818994066,1.127606316894965,0.007603811455349718,0,2331.2914944838267,3.3462630242139463e-08
-314.6169997598205,84.73183051803007,0.14614615394017508,1.1292739228442532,0.016247717941783146,0,2331.2914944838267,4.797114002580566e-08
-315.4543894552533,68.776406499885,0.13142846864279017,1.1193962024005226,0.014362581205617064,0,2331.2914944838267,6.80461615307492e-08
-316.44470933235334,64.80347934134211,0.1309882536762322,1.1317196389515327,0.0422459695730486,0,2331.2914944838267,7.349297368448067e-08
-317.34080160265523,55.38546177762515,0.12377062558023005,1.1309130584961289,0.06646012434314463,0,2331.2914944838267,9.511551837607258e-08
-317.71859398505325,47.882140004833516,0.11700828630624495,1.1368167085571432,0.0855845875081086,0,2331.2914944838267,1.0207730185005177e-07
-318.27201681846566,43.83850939786616,0.11018229423866037,1.13590100973456,0.06714981624938676,0,2331.2914944838267,9.80692890978784e-08
-318.6727515729447,39.63765506208568,0.10355173770550044,1.1321422180636982,0.05403446353190422,0,2331.2914944838267,1.9616276043566373e-07
-318.8358185987312,36.95973698560665,0.10054118773149177,1.1367958271063463,0.060130347508758786,0,2331.2914944838267,1.2943113959741447e-07
-319.2106654298664,35.32403591589305,0.09760009938667423,1.1290551880855602,0.05228106602093563,0,2331.2914944838267,2.451110986894516e-07
